row,repository,group,component,state,evidence,snapshot,source_paths
halideiser,halideiser,Augmentation tools,AST,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,Judgement / evidence graph,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,Lexer,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,.github/workflows/secret-scanner.yml
halideiser,halideiser,Augmentation tools,Parser,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,src/codegen/parser.rs
halideiser,halideiser,Augmentation tools,Elaboration / IR,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,REPL,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,LSP / debugger,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,Interpreter / runner,T,"PR 64 replaces stubs with real CMake/build/run and tests host-C success/failure, arguments, Release, and Ninja Multi-Config separation. These are runner tests, not Halide kernel proofs.",7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,Meta-interpreter,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,Compiler / build,T,"PR 64 replaces stubs with real CMake/build/run and tests host-C success/failure, arguments, Release, and Ninja Multi-Config separation. These are runner tests, not Halide kernel proofs.",7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,src/interface/ffi/build.zig
halideiser,halideiser,Augmentation tools,Meta-compiler,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,features/ssg/ssg-bootstrap.sh
halideiser,halideiser,Augmentation tools,Code generators,I,src/codegen/mod.rs orchestration inspected. It writes/delegates generated artifacts; per-target semantic validity and full generator coverage were not established.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,src/codegen/mod.rs
halideiser,halideiser,Augmentation tools,Coprocessor / GPU,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,FFI / ABI / verifier,I,Actual Julia structural ABI/FFI gate ran: export-name correspondence is distinct from semantic ABI safety.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,.machine_readable/scripts/verification/0.3-AI-MANIFEST.a2ml; .machine_readable/scripts/verification/README.adoc; src/abi/mod.rs
halideiser,halideiser,Augmentation tools,Standard library,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,Aggregate library,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,Other libraries / packages,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,.machine_readable/6a2/ECOSYSTEM.a2ml
halideiser,halideiser,Augmentation tools,Unit / conformance tests,T,"PR 64 replaces stubs with real CMake/build/run and tests host-C success/failure, arguments, Release, and Ninja Multi-Config separation. These are runner tests, not Halide kernel proofs.",7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,src/interface/ffi/test/0.4-AI-MANIFEST.a2ml; src/interface/ffi/test/README.adoc; src/interface/ffi/test/integration_test.zig
halideiser,halideiser,Augmentation tools,Property tests / fuzzing,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,tests/fuzz/placeholder.txt; verification/fuzzing/0.2-AI-MANIFEST.a2ml; verification/fuzzing/README.adoc
halideiser,halideiser,Augmentation tools,Formal model / proofs,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,verification/proofs/0.2-AI-MANIFEST.a2ml; verification/proofs/README.adoc
halideiser,halideiser,Augmentation tools,Proof / runtime correspondence,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,
halideiser,halideiser,Augmentation tools,CI / security gates,I,CI/security configuration and actual PR checks were inspected and repaired in PR 64. Build/test/security results are separate from main branch policy and merge approval; follow the live PR for final status.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,.github/workflows/abi-ffi-gate.yml; .github/workflows/boj-build.yml; .github/workflows/casket-pages.yml
halideiser,halideiser,Augmentation tools,Benchmarks / measurement,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,verification/benchmarks/0.2-AI-MANIFEST.a2ml; verification/benchmarks/README.adoc
halideiser,halideiser,Augmentation tools,Release / packaging,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e7ffca5550c576ca2a4269b2a83259c49970c50; ## main...origin/main; repair observations refer separately to https://github.com/hyperpolymath/halideiser/pull/64,.github/workflows/release.yml
idrisiser,idrisiser,Augmentation tools,Syntax,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,Semantics,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,src/interface/abi/Idrisiser/ABI/Semantics.idr
idrisiser,idrisiser,Augmentation tools,Type checker,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,Ownership / effects,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,docs/governance/audit/effects/0.3-AI-MANIFEST.a2ml; docs/governance/audit/effects/README.adoc; examples/SafeDOMExample.affine
idrisiser,idrisiser,Augmentation tools,AST,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,Judgement / evidence graph,?,No sufficient component assessment in this audit. This is not a claim of absence.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,Lexer,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,.github/workflows/secret-scanner.yml
idrisiser,idrisiser,Augmentation tools,Parser,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,src/codegen/parser.rs
idrisiser,idrisiser,Augmentation tools,Elaboration / IR,?,No sufficient component assessment in this audit. This is not a claim of absence.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,REPL,?,No sufficient component assessment in this audit. This is not a claim of absence.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,LSP / debugger,?,No sufficient component assessment in this audit. This is not a claim of absence.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,Interpreter / runner,I,Generated binary launch and nonzero-status handling inspected; no fresh Idris wrapper execution.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,src/codegen/mod.rs
idrisiser,idrisiser,Augmentation tools,Meta-interpreter,?,No sufficient component assessment in this audit. This is not a claim of absence.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,Compiler / build,!,"Build passes generated/idrisiser/build.sh while setting cwd to generated/idrisiser: duplicated relative path, analogous to the repaired Chapeliser bug. Compiler probe only checks spawn errors.",bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,src/codegen/mod.rs
idrisiser,idrisiser,Augmentation tools,Meta-compiler,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,features/ssg/ssg-bootstrap.sh
idrisiser,idrisiser,Augmentation tools,Code generators,I,src/codegen/mod.rs orchestration inspected. It writes/delegates generated artifacts; per-target semantic validity and full generator coverage were not established.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,src/codegen/mod.rs
idrisiser,idrisiser,Augmentation tools,Coprocessor / GPU,?,No sufficient component assessment in this audit. This is not a claim of absence.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,FFI / ABI / verifier,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,.machine_readable/scripts/verification/0.3-AI-MANIFEST.a2ml; .machine_readable/scripts/verification/README.adoc; src/abi/mod.rs
idrisiser,idrisiser,Augmentation tools,Standard library,H,This column refers to the native host language. A manifest/input parser in the augmenter is not that language’s compiler or type checker.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
idrisiser,idrisiser,Augmentation tools,Aggregate library,?,No sufficient component assessment in this audit. This is not a claim of absence.,bf6e220ec96648279365eb7d1e3fb67271cc93ce; ## main...origin/main,
